Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SPRTA123F0132,5/5/2023,CFM INTERNATIONAL INC,15190825,"NSN: 2840-01-466-7430 2,500 EACH",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/5/2023,6/20/2023,7/6/2023,CONT_AWD_SPRTA123F0132_9700_SPE4AX17D9403_9700,5/5/2023,SPRTA1
SPRTA123F0134,4/12/2023,GENERAL ELECTRIC COMPANY,389123.58,PACER PHANTOM,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,4/12/2023,12/29/2023,12/21/2023,CONT_AWD_SPRTA123F0134_9700_SPE4AX16D9408_9700,4/12/2023,SPRTA1
SPRTA123F0139,4/17/2023,RTX CORPORATION,2163765.34,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,4/17/2023,9/30/2024,4/17/2023,CONT_AWD_SPRTA123F0139_9700_SPE4AX16D9476_9700,4/17/2023,SPRTA1
SPRTA123F0140,5/3/2023,RTX CORPORATION,228177.56,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,5/3/2023,5/30/2025,5/3/2023,CONT_AWD_SPRTA123F0140_9700_SPE4AX16D9476_9700,5/3/2023,SPRTA1
SPRTA123F0146,5/1/2023,RTX CORPORATION,114793.54,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,5/1/2023,12/31/2025,5/1/2023,CONT_AWD_SPRTA123F0146_9700_SPE4AX16D9476_9700,5/1/2023,SPRTA1
SPRTA123F0147,5/15/2023,RTX CORPORATION,587928.64,"NEW MANUFACTURE OF F-100 SEAL, METALLIC, AIRCR",SPRTA123Q1952,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/15/2023,8/31/2024,5/15/2023,CONT_AWD_SPRTA123F0147_9700_SPE4A121G0001_9700,5/15/2023,SPRTA1
SPRTA123F0149,8/16/2023,RTX CORPORATION,3677502.08,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/16/2023,12/31/2025,8/16/2023,CONT_AWD_SPRTA123F0149_9700_SPE4AX16D9476_9700,8/16/2023,SPRTA1
SPRTA123F0154,4/24/2023,CFM INTERNATIONAL INC,8247300,"LINER,COMBUSTION CH",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,4/24/2023,5/1/2025,10/4/2024,CONT_AWD_SPRTA123F0154_9700_SPE4AX17D9403_9700,4/24/2023,SPRTA1
SPRTA123F0155,4/25/2023,CFM INTERNATIONAL INC,277333.5,AIR FORCE BUY FOR TURBINE HOUSING GEARBOX FOR F108,SPRTA122R0017,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,4/25/2023,5/1/2025,4/25/2023,CONT_AWD_SPRTA123F0155_9700_SPE4A120G0002_9700,4/25/2023,SPRTA1
SPRTA123F0158,5/31/2023,RTX CORPORATION,146462.1,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,5/31/2023,8/31/2023,5/31/2023,CONT_AWD_SPRTA123F0158_9700_SPE4AX16D9476_9700,5/31/2023,SPRTA1
SPRTA123F0160,6/21/2023,RTX CORPORATION,413023.56,"FAIRING, TURBINE, AIR",SPRTA122R0152,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,6/21/2023,4/30/2025,8/10/2023,CONT_AWD_SPRTA123F0160_9700_SPE4A121G0001_9700,6/21/2023,SPRTA1
SPRTA123F0166,5/22/2023,RTX CORPORATION,106780.8,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,5/22/2023,12/31/2025,5/22/2023,CONT_AWD_SPRTA123F0166_9700_SPE4AX16D9476_9700,5/22/2023,SPRTA1
SPRTA123F0167,5/5/2023,ROLLS-ROYCE CORPORATION,1204911.4,GEAR REDUCTION HOUSING FOR JET ENGINE,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/5/2023,6/1/2029,5/5/2023,CONT_AWD_SPRTA123F0167_9700_SPE4AX20D9400_9700,5/5/2023,SPRTA1
SPRTA123F0168,5/15/2023,RTX CORPORATION,213939.66,"HUB, COMPRESSOR IN SUPPORT OF THE F100 ENGINE",SPRTA122Q0039,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/15/2023,8/4/2025,5/15/2023,CONT_AWD_SPRTA123F0168_9700_SPE4A121G0001_9700,5/15/2023,SPRTA1
SPRTA123F0177,6/8/2023,RTX CORPORATION,113073.41,NEW MANUFATURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,6/8/2023,7/31/2025,6/8/2023,CONT_AWD_SPRTA123F0177_9700_SPE4AX16D9476_9700,6/8/2023,SPRTA1
SPRTA123F0179,8/15/2023,RTX CORPORATION,13923.3,"SUPPORT,BEARING,AIR",SPRTA123Q0182,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/15/2023,12/31/2024,8/15/2023,CONT_AWD_SPRTA123F0179_9700_SPE4A121G0001_9700,8/15/2023,SPRTA1
SPRTA123F0184,5/31/2023,GENERAL ELECTRIC COMPANY,121133.74,PACER DRAGON,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAH  AFLCMC LP,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/31/2023,5/30/2025,8/14/2023,CONT_AWD_SPRTA123F0184_9700_SPE4AX18D9419_9700,5/31/2023,SPRTA1
SPRTA123F0185,5/31/2023,CFM INTERNATIONAL INC,4240015,AIR FORCE BUY FOR LABYRINTH SEAL RING,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/31/2023,6/1/2024,5/31/2023,CONT_AWD_SPRTA123F0185_9700_SPE4AX17D9403_9700,5/31/2023,SPRTA1
SPRTA123F0186,6/9/2023,RTX CORPORATION,130104.84,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,6/9/2023,11/29/2024,6/9/2023,CONT_AWD_SPRTA123F0186_9700_SPE4AX16D9476_9700,6/9/2023,SPRTA1
SPRTA123F0194,7/31/2023,GENERAL ELECTRIC COMPANY,83139.56,NSN: 2840-01-176-9156 P/N: 6029T59G02 CASE DUFFUSER 2 EACH,SPRTA123Q0220,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,7/31/2023,9/1/2025,7/26/2024,CONT_AWD_SPRTA123F0194_9700_SPE4A122G0010_9700,7/31/2023,SPRTA1
SPRTA123F0195,7/10/2023,RTX CORPORATION,140104.9,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,7/10/2023,12/31/2025,7/10/2023,CONT_AWD_SPRTA123F0195_9700_SPE4AX16D9476_9700,7/10/2023,SPRTA1
SPRTA123F0204,8/2/2023,RTX CORPORATION,279883.38,AUGMENTOR NOZZLE SE,SPRTA123Q0056,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/2/2023,2/28/2025,7/26/2024,CONT_AWD_SPRTA123F0204_9700_SPE4A121G0001_9700,8/2/2023,SPRTA1
SPRTA123F0205,8/9/2023,RTX CORPORATION,1884754.13,"SUPPORT, TURBINE, COM",SPRTA122R0118,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,2,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/9/2023,11/30/2025,9/17/2024,CONT_AWD_SPRTA123F0205_9700_SPE4A121G0001_9700,8/9/2023,SPRTA1
SPRTA123F0206,8/15/2023,RTX CORPORATION,150317.2,"SUPPORT,BEARING,AIR",SPRTA123Q0180,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/15/2023,4/30/2025,9/12/2023,CONT_AWD_SPRTA123F0206_9700_SPE4A121G0001_9700,8/15/2023,SPRTA1
SPRTA123F0207,8/8/2023,RTX CORPORATION,183490.56,"SEAL, AIR, AIRCRAFT",SPRTA123Q0231,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/8/2023,2/28/2025,7/26/2024,CONT_AWD_SPRTA123F0207_9700_SPE4A121G0001_9700,8/8/2023,SPRTA1
SPRTA123F0209,6/29/2023,RTX CORPORATION,857241,NEW MANUFACTURE OF TF-33 1ST STAGE STATOR ASSEMBLY.,,ONLY ONE SOURCE,NOT COMPETED,,FIXED PRICE REDETERMINATION,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,6/29/2023,12/31/2025,9/29/2023,CONT_AWD_SPRTA123F0209_9700_SPE4AX20DR001_9700,6/29/2023,SPRTA1
SPRTA123F0210,8/10/2023,RTX CORPORATION,37050.5,ADRIAN CAMPOS SUPPORTING THE F100 ENGINE.,SPRTA123Q0301,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/10/2023,10/7/2024,7/26/2024,CONT_AWD_SPRTA123F0210_9700_SPE4A121G0001_9700,8/10/2023,SPRTA1
SPRTA123F0211,7/17/2023,RTX CORPORATION,128103.84,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,7/17/2023,6/28/2024,11/26/2024,CONT_AWD_SPRTA123F0211_9700_SPE4AX16D9476_9700,7/17/2023,SPRTA1
SPRTA123F0218,8/2/2023,GENERAL ELECTRIC COMPANY,378841.68,NSN: 2840-01-616-1301 P/N: 9539M85G12 NOUN: FLAP EXHAUST NOZZLE (F110-100/F11DFE) QTY: 72 EACH,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/2/2023,4/28/2024,3/7/2025,CONT_AWD_SPRTA123F0218_9700_FA812219G0001_9700,8/2/2023,SPRTA1
SPRTA123F0219,7/25/2023,CFM INTERNATIONAL INC,7010205,NEW MANUFACTURED MATERIAL APPLICABLE TO F108 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,7/25/2023,9/30/2025,6/24/2025,CONT_AWD_SPRTA123F0219_9700_SPE4AX17D9403_9700,7/25/2023,SPRTA1
SPRTA123F0222,9/21/2023,RTX CORPORATION,2581183.71,"NEW MANUFACTURE OF F-100 CASE, FAN, AIRCRAFT, G",SPRTA123R0205,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/21/2023,11/30/2025,9/21/2023,CONT_AWD_SPRTA123F0222_9700_SPE4A121G0001_9700,9/21/2023,SPRTA1
SPRTA123F0224,7/26/2023,CFM INTERNATIONAL INC,37825154.25,NEW MANUFACTURED MATERIAL APPLICABLE TO F108 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,7/26/2023,2/29/2024,2/4/2024,CONT_AWD_SPRTA123F0224_9700_SPE4AX17D9403_9700,7/26/2023,SPRTA1
SPRTA123F0225,7/28/2023,ROLLS-ROYCE CORPORATION,11687500,T56 SERIES 3.5 KITS,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR SYSTEMS COMMAND,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,7/28/2023,8/31/2023,8/24/2023,CONT_AWD_SPRTA123F0225_9700_SPE4AX20D9405_9700,7/28/2023,SPRTA1
SPRTA123F0226,8/2/2023,RTX CORPORATION,163227.11,"LINER, AUGMENTOR",SPRTA123Q0338,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/2/2023,6/30/2025,7/29/2025,CONT_AWD_SPRTA123F0226_9700_SPE4A121G0001_9700,8/2/2023,SPRTA1
SPRTA123F0228,8/7/2023,RTX CORPORATION,149175.09,NEW MANUFATURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/7/2023,8/30/2024,1/10/2024,CONT_AWD_SPRTA123F0228_9700_SPE4AX16D9476_9700,8/7/2023,SPRTA1
SPRTA123F0237,8/29/2023,GENERAL ELECTRIC COMPANY,162399.08,PACER DRAGON,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAH  AFLCMC LP,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/29/2023,8/29/2025,12/9/2024,CONT_AWD_SPRTA123F0237_9700_SPE4AX18D9419_9700,8/29/2023,SPRTA1
SPRTA123F0238,8/17/2023,RTX CORPORATION,327150.45,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/17/2023,12/31/2025,8/21/2023,CONT_AWD_SPRTA123F0238_9700_SPE4AX16D9476_9700,8/17/2023,SPRTA1
SPRTA123F0239,8/17/2023,RTX CORPORATION,91146.82,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/17/2023,5/30/2025,8/17/2023,CONT_AWD_SPRTA123F0239_9700_SPE4AX16D9476_9700,8/17/2023,SPRTA1
SPRTA123F0243,8/9/2023,ROLLS-ROYCE CORPORATION,322453.6,NEW MANUFACTURED MATERIAL APPLICABLE TO ALLISON JET ENGINES,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/9/2023,6/30/2025,7/31/2025,CONT_AWD_SPRTA123F0243_9700_SPE4AX20D9400_9700,8/9/2023,SPRTA1
SPRTA123F0245,8/17/2023,RTX CORPORATION,366940.1,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/17/2023,12/31/2025,8/17/2023,CONT_AWD_SPRTA123F0245_9700_SPE4AX16D9476_9700,8/17/2023,SPRTA1
SPRTA123F0246,8/16/2023,RTX CORPORATION,143727.23,NEW MANUFACTURED MATERIAL APPLICABLE TO F100 ENGINES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","332722 BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",Department of Defense,Department of the Air Force,DELIVERY ORDER,8/16/2023,1/31/2025,8/16/2023,CONT_AWD_SPRTA123F0246_9700_SPE4AX16D9476_9700,8/16/2023,SPRTA1
